original,v2,v3,v4,v5,v6
-1.883748894,-1.051819402,-0.302570506,-0.343050342,-0.530764142,-0.642372692
-0.386714093,-1.887939816,-1.051905772,-0.303620184,-0.348665849,-0.53148912
-0.402472354,-0.389233414,-1.888006174,-1.05279319,-0.309079263,-0.349323252
-0.394593224,-0.405009271,-0.389335642,-1.888712545,-1.061224386,-0.309721977
-0.103065394,-0.397121342,-0.405111121,-0.390366532,-1.900459997,-1.062146213
-0.394593224,-0.10526799,-0.397223381,-0.406138595,-0.396169751,-1.901693256
-1.048561058,-0.397121342,-0.105377015,-0.398252564,-0.412004385,-0.396844783
-1.734045414,-1.051819402,-0.397223381,-0.106469393,-0.404087068,-0.412685293
0.046638086,-1.738069176,-1.051905772,-0.398252564,-0.111146336,-0.404765038
0.172704174,0.04460265,-1.738139121,-1.05279319,-0.404087068,-0.111715599
0.432715482,0.170809505,0.044490039,-1.738877943,-1.061224386,-0.404765038
0.283012002,0.431111143,0.170693873,0.043365208,-1.750030972,-1.062146213
0.416957221,0.281240503,0.430989281,0.169541715,0.039282688,-1.751208409
-1.009165405,0.415335286,0.281122228,0.429780759,0.165959762,0.038769249
-1.836474111,-1.01237976,0.415213802,0.279946158,0.427231225,0.165493331
0.684847659,-1.840612245,-1.012467074,0.414008696,0.276802201,0.42686175
0.637572876,0.683524853,-1.840679736,-1.013363032,0.411396591,0.276376903
0.306649393,0.636197282,0.68339695,-1.841396355,-1.021637801,0.41102124
0.448473743,0.304904288,0.636070512,0.682133772,-1.852956094,-1.022544938
0.117550261,0.446887,0.304785447,0.634817582,0.680585372,-1.854171726
-1.095835841,0.115594006,0.44676476,0.303604253,0.63308147,0.680309914
-1.797078458,-1.099146973,0.115479695,0.445552822,0.300554152,0.632788383
0.692726789,-1.801172603,-1.09923221,0.114339493,0.44306586,0.300137668
0.290891132,0.691412781,-1.801241038,-1.10010938,0.110538542,0.44270226
0.913342444,0.289128431,0.691284689,-1.801966197,-1.108728289,0.110051545
0.598177223,0.912274777,0.289009968,0.690019803,-1.813369509,-1.109667744
0.235737219,0.59675764,0.912141399,0.287832189,0.688502689,-1.81457045
-1.048561058,0.233912932,0.596631814,0.910828689,0.284719518,0.688230169
-2.009814983,-1.051819402,0.23379579,0.595387424,0.910187567,0.284297158
1.007892011,-2.014146671,-1.051905772,0.232629968,0.593494884,0.909997312
0.574539831,1.006929919,-2.014210008,-1.05279319,0.229298298,0.593187107
1.338815493,0.573093855,1.006794275,-2.014889051,-1.061224386,0.228855372
1.29154071,1.338222913,0.572968595,1.005461069,-2.02713707,-1.062146213
0.771518095,1.290895342,1.33807934,0.571729329,1.005195372,-2.028417338
0.117550261,0.770292066,1.290752902,1.336674398,0.569742933,1.005040374
-1.852232372,0.115594006,0.770162086,1.289358208,1.33772269,0.569426342
0.787276356,-1.856388102,0.115479695,0.76888012,1.290218787,1.337691089
1.228507665,0.786067922,-1.856455216,0.114339493,0.76767586,1.290169558
0.952738097,1.227791915,0.785937565,-1.857168418,0.110538542,0.76743272
0.826672008,0.951714419,1.227650985,0.784652183,-1.868790728,0.110051545
0.960617227,0.825507565,0.951580098,1.226269955,0.783510494,-1.870012236
-0.694000184,0.959602348,0.825376263,0.950258848,1.226880251,0.78327323
-1.623737587,-0.696862623,0.959467837,0.824082341,0.949774153,1.226807517
0.629693745,-1.627638178,-0.696957488,0.958144879,0.82309708,0.949598588
0.818792878,0.628309354,-1.627710766,-0.697921766,0.95769147,0.822874506
0.377561568,0.817619636,0.628182772,-1.6284735,-0.704945117,0.957518843
0.511506787,0.375895644,0.817488524,0.62693155,-1.639188533,-0.705734733
0.472111134,0.509990427,0.375775104,0.81619631,0.625164152,-1.640324837
-0.835824534,0.470550785,0.509866678,0.374578537,0.815179762,0.624868128
-1.537067151,-0.838845334,0.470427979,0.508641075,0.371810006,0.814954251
0.25149548,-1.540870965,-0.838936802,0.469210917,0.506404396,0.371419964
0.818792878,0.249688789,-1.54094563,-0.839870336,0.466817811,0.506064301
0.590298092,0.817619636,0.249571269,-1.541727152,-0.847456825,0.466463025
0.487869395,0.588869712,0.817488524,0.248402031,-1.552098045,-0.848299325
0.117550261,0.486326642,0.588744074,0.81619631,0.245132933,-1.553202031
-0.717637576,0.115594006,0.486203459,0.587501392,0.815179762,0.244695882
-1.182506277,-0.720526408,0.115479695,0.48498298,0.585577567,0.814954251
0.55090244,-1.185914185,-0.720620707,0.114339493,0.482652445,0.585266852
0.598177223,0.549430069,-1.185997346,-0.721579861,0.110538542,0.482303536
0.393319829,0.59675764,0.549305376,-1.186855728,-0.728697069,0.110051545
0.204220696,0.391671501,0.596631814,0.548071234,-1.195818776,-0.729495498
0.361803307,0.202361218,0.391550583,0.595387424,0.545990982,-1.19679055
-0.591571487,0.360119787,0.202244831,0.390350601,0.593494884,0.545665577
-1.797078458,-0.594319553,0.359999624,0.201085841,0.38764464,0.593187107
0.535144179,-1.801172603,-0.594416873,0.358806474,0.19762903,0.387260474
0.535144179,0.533654213,-1.801241038,-0.595403355,0.355975372,0.197174351
0.338165915,0.533654213,0.533529896,-1.801966197,-0.602019995,0.355579454
0.448473743,0.336456002,0.533529896,0.53229917,-1.813369509,-0.602771416
0.472111134,0.446887,0.336336405,0.53229917,0.530156347,-1.81457045
-1.087956711,0.470550785,0.44676476,0.335148379,0.530156347,0.529825066
-1.67101237,-1.091259044,0.470427979,0.445552822,0.33222342,0.529825066
0.8503094,-1.674965748,-1.09134447,0.469210917,0.44306586,0.331818688
1.015771141,0.84917135,-1.675037204,-1.092223349,0.466817811,0.44270226
1.133958099,1.014817847,0.849039482,-1.67578969,-1.100810971,0.466463025
1.14971636,1.133136773,1.014682015,0.847740436,-1.686692436,-1.101747489
0.661210267,1.14891263,1.132998109,1.013347101,0.846849031,-1.687846368
-0.812187142,0.659861068,1.148773589,1.131637575,1.013112689,0.846635271
-1.647374978,-0.815181549,0.659733731,1.147409639,1.131872446,1.012960629
1.063045924,-1.651301963,-0.815273583,0.658475677,1.14770708,1.131764456
1.260024188,1.062145418,-1.651373985,-0.816212241,0.656833421,1.147604966
0.85818853,1.259343628,1.062008453,-1.652131595,-0.823704874,0.656549148
0.188462435,0.857059278,1.259201944,1.060663291,-1.662940484,-0.82453856
0.377561568,0.186585362,0.856927222,1.257814082,1.060616592,-1.664085603
-0.670362793,0.375895644,0.186469352,0.855626468,1.258549519,1.06048216
-1.639495848,-0.673198837,0.375775104,0.185313778,0.854766348,1.258488538
0.55878157,-1.643414034,-0.673294269,0.374578537,0.181794396,0.854555527
0.818792878,0.557317998,-1.643486245,-0.674263671,0.371810006,0.181333841
0.574539831,0.817619636,0.557193115,-1.644245564,-0.681193166,0.371419964
0.511506787,0.573093855,0.817488524,0.555957265,-1.655023167,-0.681973967
0.535144179,0.509990427,0.572968595,0.81619631,0.553908299,-1.656165348
-0.827945403,0.533654213,0.509866678,0.571729329,0.815179762,0.553585832
-1.568583673,-0.830957406,0.533529896,0.508641075,0.569742933,0.814954251
1.094562446,-1.572422679,-0.831049062,0.53229917,0.506404396,0.569426342
0.613935484,1.093697131,-1.572496588,-0.831984304,0.530156347,0.506064301
0.771518095,0.612533497,1.093559411,-1.573271279,-0.839539508,0.529825066
0.873946791,0.770292066,0.612407293,1.092207417,-1.583767313,-0.84037907
1.047287663,0.872835135,0.770162086,0.611159487,1.09228586,-1.584883051
-0.465505399,1.046369561,0.872702701,0.76888012,0.609329518,1.09216318
-1.505550629,-0.468112698,1.046232973,0.871398531,0.76767586,0.609027618
-0.000636697,-1.509319251,-0.468213038,1.044891227,0.870600982,0.76743272
0.062396347,-0.002724921,-1.509394671,-0.469226849,1.044781958,0.870396037
0.023000694,0.060378507,-0.002836399,-1.510183026,-0.475342922,1.044641649
-0.158219308,0.020938865,0.060265518,-0.003950982,-1.520428777,-0.476047334
-0.244889744,-0.160483489,0.02082682,0.059137272,-0.008221214,-1.52152101
-1.355847149,-0.247250702,-0.160591192,0.019707113,0.055117323,-0.008752282
-1.915265416,-1.359448611,-0.247356328,-0.161671614,0.015530737,0.054609759
-0.954011492,-1.91949153,-1.359527618,-0.248417963,-0.166567556,0.015008483
-1.009165405,-0.957164261,-1.919557133,-1.360348424,-0.253658044,-0.167157384
-1.174627146,-1.01237976,-0.957252896,-1.920256671,-1.369999752,-0.254280191
-0.961890622,-1.178026257,-1.012467074,-0.958160811,-1.932129265,-1.371036163
-0.92249497,-0.965052189,-1.178109606,-1.013363032,-0.966216581,-1.933374277
-1.277055843,-0.925612547,-0.965140636,-1.178969697,-1.021637801,-0.967103152
-1.702528892,-1.280569327,-0.925701938,-0.966046842,-1.187901459,-1.022544938
-1.001286275,-1.706517462,-1.280650222,-0.926616684,-0.974133898,-1.188870295
-0.890978447,-1.004491832,-1.706588162,-1.281488108,-0.934547313,-0.975023407
0.346045046,-0.894060833,-1.004579334,-1.707333817,-1.290826581,-0.935422131
0.432715482,0.34434393,-0.894150979,-1.005477,-1.718361704,-1.291833612
0.227858088,0.431111143,0.344224145,-0.895072557,-1.013720484,-1.719527389
-0.914615839,0.226025004,0.430989281,0.343034411,-0.902878044,-1.014624683
-1.592221065,-0.917724619,0.22590805,0.429780759,0.340140738,-0.903741111
0.235737219,-1.596086464,-0.917814198,0.224743936,0.427231225,0.339738943
0.086033738,0.233912932,-1.596159807,-0.918730652,0.221380981,0.42686175
0.613935484,0.084042292,0.23379579,-1.596929374,-0.926629996,0.220935117
0.290891132,0.612533497,0.083928737,0.232629968,-1.607519265,-0.927501876
0.369682438,0.289128431,0.612407293,0.082795367,0.229298298,-1.608643817
-0.599450618,0.368007716,0.289009968,0.611159487,0.078869274,0.228855372
-1.458275846,-0.602207482,0.367887364,0.287832189,0.609329518,0.078370524
0.283012002,-1.461991681,-0.602304612,0.366692506,0.284719518,0.609027618
0.117550261,0.281240503,-1.462068233,-0.603289387,0.363892689,0.284297158
0.125429391,0.115594006,0.281122228,-1.462866836,-0.609937312,0.363499709
0.479990265,0.123481934,0.115479695,0.279946158,-1.472924874,-0.610691671
0.535144179,0.478438714,0.123367435,0.114339493,0.276802201,-1.47399948
-0.276406266,0.533654213,0.478315719,0.122225525,0.110538542,0.276376903
-1.355847149,-0.278802416,0.533529896,0.477096949,0.118455859,0.110051545
1.425485929,-1.359448611,-0.278907287,0.53229917,0.474735128,0.1179718
1.29941984,1.424990125,-1.359527618,-0.279962089,0.530156347,0.474383281
1.00001288,1.29878327,1.424844476,-1.360348424,-0.285327312,0.529825066
1.307298971,0.99904199,1.298640642,1.423420746,-1.369999752,-0.285961211
0.086033738,1.306671199,0.998906535,1.29724424,1.424813178,-1.371036163
-0.441868007,0.084042292,1.306528382,0.997575037,1.298136104,1.424813895
-1.37948454,-0.444448913,0.083928737,1.305130272,0.997278055,1.298089813
1.433365059,-1.383112396,-0.444549819,0.082795367,1.306053422,0.997120119
1.275782449,1.432878054,-1.383190837,-0.445568754,0.078869274,1.306010069
0.905463314,1.275119485,1.432732216,-1.384006519,-0.451590971,0.078370524
1.307298971,0.904386849,1.274977423,1.431306778,-1.393751703,-0.452286569
0.338165915,1.306671199,0.90425366,1.273586145,1.432730495,-1.394796928
-0.615208879,0.336456002,1.306528382,0.902942658,1.274384153,1.432734151
-1.22978106,-0.617983338,0.336336405,1.305130272,0.90227025,1.274329048
1.260024188,-1.233241756,-0.618080092,0.335148379,1.306053422,0.902077057
0.873946791,1.259343628,-1.233323784,-0.61906145,0.33222342,1.306010069
0.669089398,0.872835135,1.259201944,-1.234171918,-0.625771947,0.331818688
0.645452006,0.667748996,0.872702701,1.257814082,-1.243322679,-0.626532182
0.684847659,0.644085211,0.66762147,0.871398531,1.258549519,-1.244312081
-0.237010613,0.683524853,0.643958251,0.666361708,0.870600982,1.258488538
-1.458275846,-0.239362774,0.68339695,0.642703613,0.664750738,0.870396037
0.637572876,-1.461991681,-0.239468589,0.682133772,0.640998787,0.664469404
1.189112013,0.636197282,-1.462068233,-0.240531931,0.680585372,0.640708638
0.629693745,1.188352272,0.636070512,-1.462866836,-0.245740727,0.680309914
0.566660701,0.628309354,1.188212287,0.634817582,-1.472924874,-0.246359936
0.432715482,0.565205926,0.628182772,1.186839797,0.63308147,-1.47399948
-0.717637576,0.431111143,0.565080855,0.62693155,1.187293665,0.632788383
-1.883748894,-0.720526408,0.430989281,0.563843297,0.625164152,1.187206242
-0.055790611,-1.887939816,-0.720620707,0.429780759,0.561825616,0.624868128
0.172704174,-0.05794042,-1.888006174,-0.721579861,0.427231225,0.561506087
-0.055790611,0.170809505,-0.058050577,-1.888712545,-0.728697069,0.42686175
0.156945913,-0.05794042,0.170693873,-0.059153203,-1.900459997,-0.729495498
-0.071548872,0.155033648,-0.058050577,0.169541715,-0.063642434,-1.901693256
-0.961890622,-0.073716277,0.154918394,-0.059153203,0.165959762,-0.064194068
-1.804957589,-0.965052189,-0.073826056,0.153769651,-0.063642434,0.165493331
-0.173977569,-1.809060532,-0.965140636,-0.074925266,0.150125128,-0.064194068
-0.016394958,-0.176259346,-1.809128778,-0.966046842,-0.079477068,0.149652821
0.243616349,-0.018500778,-0.176366671,-1.809852228,-0.974133898,-0.080034578
0.346045046,0.241800861,-0.018611879,-0.177443678,-1.821286826,-0.975023407
0.046638086,0.34434393,0.24168353,-0.019723045,-0.18240219,-1.822490705
-0.812187142,0.04460265,0.344224145,0.240515999,-0.024055848,-0.182997895
-1.741924545,-0.815181549,0.044490039,0.343034411,0.237215615,-0.024592792
0.519385918,-1.745957104,-0.815273583,0.043365208,0.340140738,0.236775627
0.385440699,0.517878356,-1.746026861,-0.816212241,0.039282688,0.339738943
0.227858088,0.383783572,0.517754417,-1.746763975,-0.823704874,0.038769249
0.172704174,0.226025004,0.383662843,0.516527107,-1.757948289,-0.82453856
0.007242433,0.170809505,0.22590805,0.382464569,0.514321713,-1.759128664
-0.859461925,0.005163008,0.170693873,0.224743936,0.379727323,0.513984556
-1.954661069,-0.86250912,0.00505134,0.169541715,0.221380981,0.379340219
0.424836351,-1.958931172,-0.86260002,0.00393505,0.165959762,0.220935117
-0.079428003,0.423223215,-1.958995831,-0.863528431,-0.000303897,0.165493331
0.834551139,-0.081604205,0.423101541,-1.95968683,-0.871208776,-0.000832027
0.866067661,0.833395493,-0.081713796,0.421894727,-1.97171585,-0.87206009
0.637572876,0.864947207,0.833264003,-0.082811298,0.419313908,-1.972975552
-0.528538443,0.636197282,0.864814962,0.831968373,-0.087394385,0.418941495
-1.757682806,-0.531216126,0.636070512,0.863512499,0.831014397,-0.087954833
1.220628535,-1.761732961,-0.531314955,0.634817582,0.862683665,0.830794761
0.834551139,1.219903986,-1.76180234,-0.532315102,0.63308147,0.862475782
0.921221575,0.833395493,1.219763245,-1.762536038,-0.538681459,0.632788383
0.747880703,0.920162706,0.833264003,1.218383923,-1.773782923,-0.539409375
0.826672008,0.74662828,0.920029139,0.831968373,1.218962934,-1.774969174
-0.284285397,0.825507565,0.746498867,0.918714721,0.831014397,1.218887262
-1.915265416,-0.286690344,0.825376263,0.745222025,0.918104885,0.830794761
0.905463314,-1.91949153,-0.286795026,0.824082341,0.743923909,0.917917567
1.00001288,0.904386849,-1.919557133,-0.287848121,0.82309708,0.743671955
0.527265048,0.99904199,0.90425366,-1.920256671,-0.293244629,0.822874506
0.826672008,0.525766284,0.998906535,0.902942658,-1.932129265,-0.293881466
0.393319829,0.825507565,0.525642157,0.997575037,0.90227025,-1.933374277
0.141187652,0.391671501,0.825376263,0.524413139,0.997278055,0.902077057
-2.025573244,0.139257791,0.391550583,0.824082341,0.52223903,0.997120119
1.047287663,-2.029922528,0.139142914,0.390350601,0.82309708,0.521904811
1.346694623,1.046369561,-2.029985488,0.137997588,0.38764464,0.822874506
1.165474621,1.346110841,1.046232973,-2.030661114,0.134290493,0.387260474
1.496398103,1.164688487,1.34596708,1.044891227,-2.042971704,0.13381231
0.881825922,1.495981481,1.164549068,1.34456043,1.044781958,-2.044257849
-0.347318441,0.880723064,1.495834133,1.163181702,1.345640007,1.044641649
-1.867990633,-0.349793772,0.880590441,1.494395031,1.163541714,1.345611344
1.378211145,-1.872163959,-0.349896944,0.879284563,1.496069032,1.163445476
0.960617227,1.377662555,-1.872230695,-0.350936374,0.878518299,1.496096191
1.110320707,0.959602348,1.377518038,-1.872940481,-0.356583166,0.878316292
1.14971636,1.109472988,0.959467837,1.376104556,-1.884625363,-0.357243507
0.984254619,1.14891263,1.10933489,0.958144879,1.377309275,-1.885852746
-0.103065394,0.983266133,1.148773589,1.10797948,0.95769147,1.377292365
-1.938902808,-0.10526799,0.983131056,1.147409639,1.108120494,0.957518843
0.219978957,-1.943155315,-0.105377015,0.981802974,1.14770708,1.10800369
0.676968528,0.218137075,-1.943220352,-0.106469393,0.981443421,1.147604966
0.156945913,0.675636924,0.218020311,-1.943914766,-0.111146336,0.981279608
0.007242433,0.155033648,0.67550921,0.216857905,-1.955881216,-0.111715599
-0.520659312,0.005163008,0.154918394,0.67424774,0.213463664,-1.957135042
-0.567934096,-0.523328197,0.00505134,0.153769651,0.672668055,0.213014862
-2.151639332,-0.570655768,-0.523427216,0.00393505,0.150125128,0.672389659
0.023000694,-2.156129383,-0.570753654,-0.52442907,-0.000303897,0.149652821
0.897584183,0.020938865,-2.156189322,-0.57174526,-0.530764142,-0.000832027
-0.110944525,0.89649892,0.02082682,-2.156837621,-0.578268044,-0.53148912
-0.1818567,-0.113155919,0.89636592,0.019707113,-2.169648778,-0.579010651
-0.410351485,-0.184147275,-0.113264754,0.895056626,0.015530737,-2.170981931
-0.867341056,-0.412897199,-0.184254411,-0.114355425,0.894352933,0.015008483
-2.009814983,-0.870397048,-0.412998861,-0.185329709,-0.119063653,0.894156802
0.330286785,-2.014146671,-0.87048776,-0.414024627,-0.190319507,-0.119635854
0.219978957,0.328568073,-2.014210008,-0.871414462,-0.419921702,-0.19091815
0.117550261,0.218137075,0.328448666,-2.014889051,-0.879126093,-0.420605548
0.007242433,0.115594006,0.218020311,0.327262348,-2.02713707,-0.879980345
0.141187652,0.005163008,0.115479695,0.216857905,0.324306103,-2.028417338
-0.946132361,0.139257791,0.00505134,0.114339493,0.213463664,0.323898433
-1.938902808,-0.949276333,0.139142914,0.00393505,0.110538542,0.213014862
-0.961890622,-1.943155315,-0.949365157,0.137997588,-0.000303897,0.110051545
0.141187652,-0.965052189,-1.943220352,-0.950274779,0.134290493,-0.000832027
0.487869395,0.139257791,-0.965140636,-1.943914766,-0.958299264,0.13381231
0.227858088,0.486326642,0.139142914,-0.966046842,-1.955881216,-0.959182897
-0.260648005,0.226025004,0.486203459,0.137997588,-0.974133898,-1.957135042
-0.820066273,-0.263026559,0.22590805,0.48498298,0.134290493,-0.975023407
-1.97041933,-0.823069478,-0.263131808,0.224743936,0.482652445,0.13381231
-0.079428003,-1.974707029,-0.823161322,-0.264190026,0.221380981,0.482303536
0.188462435,-0.081604205,-1.97477131,-0.824098273,-0.269492678,0.220935117
-1.048561058,0.186585362,-0.081713796,-1.975458893,-0.831622191,-0.270120701
